open;high;low;close;volume;timestamp;symbol
7249.74;7255.43;7244.14;7248.73;3994;2019-03-14 19:00:00;^NDX
7248.49;7255.12;7240.98;7243.58;4435;2019-03-14 20:00:00;^NDX
7242.71;7244.83;7236.26;7241.49;1512;2019-03-14 21:00:00;^NDX
7240.99;7248.01;7240.80;7244.42;704;2019-03-14 23:00:00;^NDX
7244.30;7246.93;7240.22;7245.69;783;2019-03-15 00:00:00;^NDX
7245.94;7254.86;7245.56;7253.62;1808;2019-03-15 01:00:00;^NDX
7253.75;7259.35;7251.64;7258.24;2284;2019-03-15 02:00:00;^NDX
7258.11;7273.77;7257.99;7272.53;2682;2019-03-15 03:00:00;^NDX
7272.41;7274.27;7261.12;7266.35;2881;2019-03-15 04:00:00;^NDX
7266.10;7270.82;7264.12;7268.11;982;2019-03-15 05:00:00;^NDX
7267.86;7269.10;7257.63;7259.00;1771;2019-03-15 06:00:00;^NDX
7258.38;7264.55;7256.89;7264.18;1491;2019-03-15 07:00:00;^NDX
7264.30;7266.67;7260.76;7264.98;1572;2019-03-15 08:00:00;^NDX
7264.73;7272.57;7262.00;7270.71;2796;2019-03-15 09:00:00;^NDX
7270.84;7272.20;7266.50;7268.25;1977;2019-03-15 10:00:00;^NDX
7268.50;7284.06;7267.26;7282.20;3213;2019-03-15 11:00:00;^NDX
7282.45;7283.92;7273.73;7278.05;2598;2019-03-15 12:00:00;^NDX
7277.93;7285.15;7268.01;7271.62;2690;2019-03-15 13:00:00;^NDX
7271.49;7302.99;7254.86;7297.70;8606;2019-03-15 14:00:00;^NDX
7297.83;7300.53;7278.93;7294.39;8147;2019-03-15 15:00:00;^NDX
